Days,Average_DMI,Energy_density_of_feed,Average_number_of_heads,Global_emission_Ton_CO2e
331,14.59462797265289,25.96398491453715,140.4516660321536,419.394029947701
346,20.423816423497456,17.974910005072438,349.12985284714904,1062.8756812368038
254,22.88764830956405,26.42798297542665,264.9485660640431,927.3160519511296
118,23.35040745606303,18.067707743292747,305.3829986342536,322.7855741610601
263,19.423550834961965,20.136631201499295,265.39841793217545,503.9746425244478
197,15.022052633757044,20.868868939490746,341.63573393681037,412.9996511168122
260,19.24092202349813,22.302779034115932,218.89373645761046,521.1581767294105
155,15.585878567431713,20.833650799706668,264.54197695621394,229.98071798026086
90,14.938852382147216,25.848603929986794,330.24368757604964,120.16258676668357
149,17.944658020823905,21.2786088059793,305.2746767328317,383.3293279235693
219,24.103859042094413,14.391761646538026,240.1918233200449,290.52799483110107
150,23.988479010385447,16.296011115280606,129.98023329359722,147.4690234966513
77,21.904479457142514,26.456157058664544,288.3769267549154,214.59978809644537
231,24.74111545736946,14.579089242543244,299.131228703995,490.23936508954546
88,20.510703306305736,23.829222368150067,298.5833676037782,234.14788780583248
214,17.164778339552885,26.6960564733829,328.50922305515775,691.2393020141828
252,21.40962437656234,14.390481131934994,359.3762659784049,593.0488482844954
40,26.002196244119787,25.179385591133354,243.76910228304126,34.854884840594664
310,14.469680568300202,23.155221278509245,321.96753277377996,657.2375612323965
218,26.543160601129017,14.425671985222298,187.08489644610168,367.20046356078785
331,23.676123017997845,21.785920724303512,396.29331419671405,1600.1205921093244
339,22.921142894149348,25.909818293173373,330.16874789887214,1562.4501755998292
266,21.9798408311928,19.787877707949573,280.89976433290485,623.372942216328
63,17.35058021288728,23.665173682363857,242.05363930861864,111.91355285349105
164,25.514664104685465,18.233750025774597,196.23291275464237,238.27362876605898
91,26.628993725945676,19.119473483376527,357.79754562977547,385.2488959173374
342,26.013737568998117,22.951409419014226,333.42473002508217,1568.598659415235
256,15.41457306572747,14.397727449544393,97.01208373387415,138.8408705972351
122,23.574660559607906,23.52707661764851,291.21711929469217,480.88617509177743
145,21.236520343297904,17.418940555954762,309.23233768479787,249.6080906471568
361,24.248380326860477,25.029532583447875,170.42890950640864,759.5339623005319
162,18.57972313945283,21.26941502958379,221.17033337992572,240.38602584278448
361,26.44058933189526,17.748694024718592,261.3107458157707,991.7032346810397
322,18.063907629464413,22.87022585042024,129.5807684744991,410.495357362339
222,23.59372154000129,25.888701586539156,75.74520967799955,186.8186865177107
59,20.54953344923721,20.726394662544124,67.08441652934042,38.443363587552405
327,22.019509671305983,25.207160682485537,114.46462525602702,538.7949997167425
90,15.503675559542568,26.166716218695235,384.50694411176363,270.3149744350168
333,21.940888466790714,18.880784202845604,91.69621130481423,253.88589773355272
353,21.325955054831976,24.781590286161105,301.5612155856465,1342.1209513641518
331,23.346044864703448,24.110275995506775,371.1177656362828,1489.5175553831602
57,17.740148054140473,21.233131125179842,216.36903325410117,17.140801010553645
106,24.819694812923828,14.71605102363524,155.67681094881965,58.43335240470222
150,26.288581329128093,24.442445427180957,119.72023371665763,215.40904043129336
32,25.46625921347269,14.684863181770613,211.369238941417,51.85521720214071
66,19.08758022522664,26.574421920617915,211.0033825539995,10.754080585180503
176,23.908669932517956,19.9366281053769,322.97822749150157,482.65038910059513
121,18.745379285959295,14.348139694712884,178.6174559542337,79.70191273297351
302,25.220475128146816,16.997028485596566,331.93746530432554,1030.0246567789202
116,18.88005970946154,16.98397052868298,67.5607191670328,-3.5762929850138363
69,16.418541130638697,25.226491145335377,68.98423213102407,-27.323098985445164
207,20.35780549054158,14.961770619376026,127.12949006162245,110.53119803366582
358,15.756137479947114,16.24244538775021,139.30772524426698,242.80405576907862
314,21.630006407266237,18.77154184550402,189.86873548940082,560.5016683684778
71,21.495350290702106,16.304724766345807,157.3567440164041,-24.534649292063975
314,20.38055017874212,16.49537130438662,372.0560005704548,902.6190637518143
95,21.84849163226039,16.769453120067304,135.04696204537788,21.187410685658577
153,26.679099119910305,15.852244197135692,314.9516215853661,383.2056965602571
174,18.98260478416283,22.041362593935396,191.91990718383323,291.1994381543801
149,19.496070536285874,14.9207595298698,297.28780585340263,296.0395812856949
138,17.562363432379954,18.63619873105876,326.62672395259256,277.021602717572
121,16.39791147048549,22.733495771261673,198.03495919648043,225.95722951979138
337,17.759433586284604,18.034485890888014,324.9886435071186,707.0524713901523
89,16.764295052279827,18.46912542292351,150.8176013398716,85.43822757296705
256,19.6220985161275,23.98370233468237,66.69526432690661,140.0640717050341
269,17.03307600843654,24.2124863575785,337.88352291570754,807.7367190560309
241,20.725530755874644,23.625747132440885,190.81332032794836,407.2939214347912
127,17.722031781705986,18.32813788223624,196.9424943786148,121.03168064955082
43,19.52081668182727,20.897776818797315,282.18482990079224,8.754995005868167
247,15.680361072932078,25.35648729562158,336.17034771452137,713.3661603552466
199,16.131374326375543,19.549875376209528,284.0233053413633,373.94988768855916
336,21.98351278592961,17.547510519390126,192.65746957444392,538.6059203284859
309,21.34923825492114,14.374173693635242,161.74916590626594,264.10007521808296
239,16.225826674705168,21.419284263423776,172.75280825868563,274.4933138957169
285,17.832523214192353,16.79544755049075,163.04841055412257,244.30329017283742
200,16.879236266030468,23.481786172181298,267.30592297970827,446.08632181697845
102,24.366939766120034,15.094410226417759,307.8788057469075,200.4837809873866
176,18.74254624092433,19.380425994141888,167.64278342183002,278.5828401176697
346,19.277522886239886,18.345421048632392,169.86868354217597,408.4315725209359
135,22.64365068947759,17.63517338151375,112.48133608267185,104.98879689714407
123,18.232114586707276,26.853213225023822,216.99641176705697,269.4501477459042
92,18.911482729355598,15.286669098681168,304.9278418832572,246.48519221530267
183,24.372717782205584,14.031869358346876,162.7952437733067,208.44116518185137
284,24.328904916805364,14.193545176853071,258.2364544556182,540.239466231725
64,21.859414101030065,15.341049003243645,203.73541400498274,84.70614354926428
352,21.26670813263908,25.030537469077757,261.0969563862727,997.5113796441467
341,16.353123592268638,16.121338168065595,226.17687101953925,536.6390242227213
325,20.151380038697532,21.449902509341825,177.3304539462262,522.2576833359849
282,17.566651775571525,22.272643132585237,305.15906983581465,670.819925490535
186,23.48676668251887,23.970553997070567,197.0955206587538,408.8260729804311
163,22.16321757841626,15.697511077910507,204.25673967759457,254.93647361401673
158,18.909690189129222,15.6742368058419,327.7379210779159,443.18141659572007
309,20.95622874020685,18.037793471915535,90.23026724281544,143.40309368870297
281,19.473978279265708,15.340237439400786,292.85113365292443,534.8529635429077
164,15.90367264352832,17.604474155257194,326.91100846971716,299.09940561295474
360,24.150020994883214,21.726542517898903,305.2844661890196,1296.4046529626912
40,25.677261699576384,19.573700441392585,206.44478317366273,-26.605121436709922
321,26.09450395063718,17.860856380213807,148.39654434777276,405.7164700582457
177,24.25949911922472,18.367661196879485,160.63505064852745,272.6016542931371
348,24.681250884703704,17.03852815087007,224.9544751435458,667.0300698642163
109,14.724423260076712,19.822008858797176,397.8870341169396,186.72875087387382
220,24.164584127809505,19.968008447369527,138.12687997851418,413.2588177055991
59,17.944375421380794,25.648550638265977,101.66108961292076,-7.419044108125576
258,15.791673341639964,22.68410144420568,222.90182182365513,456.94479224665713
113,20.784659865381315,22.197510906049356,115.84567289309732,12.690854751520675
179,21.415033844565542,17.404089036137556,312.7734003431906,393.86784941409724
218,20.302527652744303,18.433221129820627,68.40702589368011,106.45437879366457
50,22.486195617794618,25.34059437060504,96.3009887636008,-12.763269919109177
66,23.28484870403606,21.35936218088284,200.43426261811487,143.3892508446211
275,15.782471310660775,16.342319802172074,193.70225432859922,226.08498323808044
312,22.020012559673233,23.443105194265904,289.28165674325686,994.7110688060131
131,14.707875117899926,14.834987091565521,91.00560573039525,36.288610097183266
323,19.833941652470287,25.61546809033716,142.22191031091427,445.5426768841981
261,15.300644546250998,21.0996351479073,268.1812865782137,341.0309773745359
345,19.845002892550877,26.746160226827435,353.73474223260945,1476.2254453515823
355,16.28076159501375,17.593310403709047,127.92976258553357,201.9468738702496
317,23.54759357832834,15.43511605306254,178.31909478486497,374.91401210631676
274,25.694548950774436,20.36869169612639,184.77056110293898,579.7695694430778
206,16.204020250293574,21.1194899060667,257.0908611276967,427.53971578441985
242,23.576531483284164,23.79004936953831,221.5604612153922,707.364556650923
131,15.900016493322793,21.81277264583921,259.5279289068493,339.73373248243206
315,19.638344476635453,19.227586249140607,109.60099990715779,270.96430290121316
51,22.131950525511122,16.420880159863355,135.10429232646038,44.43737169051967
48,20.990440570433847,25.54495189070105,55.6647090977393,-55.75289300638478
316,14.742973752534136,18.06452758417332,347.31219386482496,551.0619358018326
305,18.71439645928468,16.774727066012577,341.39068767949465,621.49929202218
176,20.112096536761918,17.43523535281138,257.8511632255071,369.5928582630941
69,19.088172982235392,21.100767389143122,210.56609507484822,112.24232319206655
196,22.651481243046888,14.178114155810393,300.53458346967085,378.3994190918042
120,25.54625069423492,24.08193787400929,76.6371286487124,114.18557919328035
101,22.679600427461324,24.29865349696359,392.1382851132119,468.4507003194961
312,21.669511767347025,25.38390090722595,384.5821718860402,1428.954226599849
364,15.937852715374975,24.621726037260096,95.59731505086968,275.1933946214522
169,18.535021597313968,15.1457692416547,396.2276532019047,443.57809112769587
268,21.127734439220266,20.886740632980683,214.49185681977144,595.3011846313165
107,26.14259949693304,16.183805898165033,216.99747034631747,222.20501102025676
228,17.96216532860323,15.356295098102098,197.29199679746668,230.83135797045597
46,18.39345166474412,14.047953895916157,328.08131272927864,-62.37533190293115
247,21.66427302300818,14.397483027900888,265.2942439051941,447.88493112873863
258,25.696101131592545,18.57840463277425,231.7105335544522,649.0775289416262
167,21.061597532264702,14.23734796173621,84.38992253430135,69.18633040908634
176,16.267351693964,19.56872114486327,234.60912971382297,284.8070847074848
239,14.981223245978699,15.72353903219841,92.3134071468044,95.94795420171363
187,25.556907664917084,24.715528526850406,322.7123613287111,803.1457470406434
182,22.709255741745494,18.9667837220761,192.1213511365738,359.2021159621087
359,16.866812224897284,22.31421005097647,263.6719546505701,800.3575906974362
192,23.418509142262643,20.143325684614297,229.7043729058785,427.69512689684655
336,23.354494906206234,19.94712398084826,163.8625424057301,514.2174786155753
130,24.037618434139247,20.160189955501508,375.7311397602753,483.47736819292356
356,25.598263697243286,17.6310071801707,143.2640079057825,511.05606617308996
356,15.976419401832121,15.607978709002309,351.6377736487783,789.052878763118
184,26.43767497234604,25.495199432028887,322.7475755137488,927.487099482859
39,26.98079121040177,23.803877874725245,210.5022836719256,55.87051365383414
212,14.188325067194192,17.260073262165072,55.48128193453102,-16.754080376588604
163,15.186947250366682,14.216717334885722,158.45710982773966,57.94222763986225
35,19.641378778986233,20.874074541074393,218.40505631219264,42.19611470036225
362,14.447430677934717,15.164697999530512,152.9379592940902,214.672482804781
362,23.553666539337456,23.243808067153644,146.74713188536333,550.057811390645
287,22.459491580436527,17.98163542096689,327.96523401642327,901.3500314410663
240,24.086138921735923,21.64210980815195,145.4306475258191,310.0851283540874
80,26.97941745546467,19.715071867116258,208.29114780894778,246.89174608056962
176,26.134413603334025,15.161187632722939,219.3304261346827,390.97862545893537
157,17.898041498609405,26.717262025673072,389.03686206234136,651.9507349862164
287,19.154035800251215,14.016204237500254,117.97412869012915,145.57918659928845
80,24.08757276518001,26.127693262806922,78.2196581743061,-37.004100496781234
183,19.045970550046654,23.077003823483572,350.76766883968855,547.1938942344626
99,23.082249620875075,21.126166128634587,95.91859380017459,156.3266035637439
305,25.942093808666073,24.76938102468835,229.33624175757075,996.4874987956574
308,19.2764096224739,14.371711681490218,238.96551877030618,488.4329134792936
339,21.286747217460128,15.782574460063326,140.95112685286284,308.9135042335714
163,24.938992128532263,21.79372790317805,185.964993266488,391.1602066877301
249,20.209708992176786,20.923280941208453,152.32366293263453,278.51623189303024
192,17.758710559176773,21.14470741261856,247.75456802566606,416.35640432308753
165,17.35619736371215,25.098197212781187,361.7232931088904,566.2227305474713
86,14.934489612658234,22.660406035043632,122.03066239317182,120.9919889598412
206,18.294711699171327,18.600273042922414,218.27795873514376,253.49282851924437
144,22.916169902284494,21.897189227677956,66.09072549974496,54.98462268944198
178,14.764940219794841,23.05476969313211,374.30284593383124,479.16694025309323
270,17.56578540084741,16.511434929141036,351.1816267775924,539.9875052608629
152,15.45082114351181,14.343969574646785,357.30803417725616,255.528299837548
321,19.25821446753898,20.549443497443445,262.5941882183447,738.6861705331163
356,15.214071329055358,22.775481860446803,127.66823698652357,254.37412309034676
98,23.6986616031488,25.293163386429715,343.2774382459575,415.2001933664575
343,26.06431660989004,21.56696527485544,312.1590388873802,1272.7509850916676
92,16.500323099769705,21.632983395044565,221.47328939632087,204.9635507158156
250,17.25750897355511,20.584441140136736,222.87687662807707,415.1321757457113
45,16.082014159732537,26.020382185870233,318.8696241373267,29.615632633942553
107,16.436595756578424,25.170346382151415,356.2545266573781,280.5389770237813
151,18.050365732155342,20.605809359866463,73.36569072218342,-21.071280175596726
287,17.655221326222467,22.797273490308843,216.50732176743293,549.8770212313696
246,19.0072142321878,22.480774069345053,233.46896921433375,560.9057288389057
143,20.824256571656868,17.222011680485974,91.64265263875123,18.61799841944449
175,23.457944324256687,17.08716128581166,322.6948719515421,563.5161964988022
266,25.498353068648875,26.988034058135987,327.45212061015854,1344.8798760985846
115,19.971932253997284,24.69499776237469,213.91325735312813,214.24815632896207
196,25.816654305139437,23.70053546256912,373.9113066923517,883.903757639358
158,22.836828139641344,26.020136660455094,200.23598993711548,474.46985614429565
194,23.475814245940704,23.477367990970414,193.41052905454868,412.2649822879713
306,20.78916620176749,24.44492500791203,70.94151505092998,126.07652095915205
286,20.801859836917913,17.74725261307135,289.0060389863256,715.852816315124
161,20.91564999614124,20.60263494105888,245.83666649891705,341.3482621613485
87,20.3957111917427,19.555773815956307,136.84572828071418,70.08683652437699
286,19.96542064384946,18.237245448327894,368.9895854566641,904.8208071277858
170,24.069277653852463,23.64439784093366,57.417599531976514,55.84794623808891
203,19.03986476518697,19.95126232100902,95.615510121543,106.57861431302373
204,16.68755562661865,25.896950913798364,178.46104116310528,363.9607992850524
238,15.762400607997566,19.19367887794565,202.1444040908745,335.8135967453426
233,25.434534833382653,19.700082651182736,240.76795369131563,606.1107187165145
36,25.217483473788057,25.57595386903823,164.64272147823837,4.847607578166787
80,17.167355072592954,14.384243914274306,375.9473598098156,61.92878258838007
288,15.536663232966795,20.724868488709355,213.6369651069845,408.1107017051634
207,26.48596593001068,17.238614576154585,295.78371345800963,681.0596183861828
60,20.266219629699798,19.581295228492216,167.24888084760812,-58.50328474126587
347,15.213902978810605,22.68851682386343,330.907573477709,780.9787782751412
183,16.799003767611165,22.054187836111524,291.3666760831635,488.6263482098632
84,23.148863633330024,18.4299002631733,343.4998355932255,206.44816283237836
185,15.057111993560248,18.13836488241224,120.16418707369264,-12.524970242128603
73,19.62983352868698,18.766055712611504,380.06742859213597,231.89608321450402
110,19.55857915873256,23.610878879076154,371.09116576654634,427.3849586757725
195,22.913816013015904,19.803894295053357,203.90979461181132,342.7264829344598
59,16.592249126318414,15.894765764174087,90.5662619075139,0.1584008957350278
351,26.789019303049084,25.933654387207362,206.52659375208484,1169.2514458677097
165,16.01862738409654,18.45626694850523,195.15918868132687,117.54646260503381
43,21.778762423607027,19.938094553051535,342.0802680043813,98.35975797738777
135,18.265329420581946,20.60266331793347,51.840998538449604,-12.807970978283066
347,15.727440993853019,23.304062415214254,73.33900696000417,96.0644922359343
104,21.00548605534475,17.711530070971627,273.39258746952396,181.89195473674505
108,16.203676273937404,24.0227375272649,57.71486092842186,-52.163892853207294
223,22.83803314125086,14.037740810546428,291.16924125712114,429.10525616552064
125,14.421601377073642,23.635212040521537,177.97944563912367,102.10621164182595
69,20.63512969758215,16.182780515941335,393.7973107121852,155.58444862642958
285,16.846777132690402,16.411742913324357,204.9909630661414,388.62494573845146
136,26.349929067332994,21.03957297242908,316.38720018388966,551.2063969401042
46,23.236914477978065,17.996666826556158,266.5011365685716,76.86883237511739
44,23.818664528642955,15.805457101093863,219.6121224655452,-2.385096749848813
301,23.169551723404492,16.3610447157978,217.9569570577097,511.791884426456
42,22.656640899190165,25.811640787599615,382.3817162519476,159.1548255205621
276,15.794624065082651,23.199643484597445,393.99683912120923,908.0071386781342
243,26.96656874688943,16.012895353925614,366.2222894723605,849.3419080538699
180,22.54588259384012,24.468983765172066,182.34931527845507,274.03963481133803
321,25.665927531827435,26.440788106875555,89.31439036594084,501.5812026756339
72,20.549478137053676,15.3290733961278,148.62156780745607,114.93338451741462
143,17.717624286761172,23.228998385224962,205.29003482195944,244.62060051648047
359,19.683981599637733,17.505524957589728,242.21648831778325,571.5138071954979
110,19.189072645878444,20.980125023369016,175.26298276345415,132.73195417419782
170,14.207471884317323,16.977100965090546,320.19215100797175,220.6288218999398
59,22.7741957912536,15.854749077697392,212.04081309469166,32.49612718794479
59,23.58941534874151,21.168699307186525,347.74769497019156,180.7020785487398
295,14.531866239994967,24.810687356969723,203.62159261330348,441.8953036938034
128,17.19726379394562,26.553647926552806,254.01173795564264,346.7659511375543
123,22.637671999083786,24.51957389641195,245.52905938384407,325.9791618906443
240,18.18463233544607,17.383276949092874,85.37361711137093,110.9302030480338
324,26.140047781485347,22.28807347360546,218.62777031745352,1006.4272224825777
66,15.463746120285343,15.777777362081403,186.3334378590733,44.35435858694248
118,26.065129924235592,19.364094430869695,230.7742515600272,306.750219051067
284,25.881472518548662,15.934148397348626,135.9778654470239,367.1292517210378
243,26.424952774376514,24.026812092882537,261.0482666042864,890.0179835479602
43,15.003960407299815,15.94570809859147,276.15775695555203,-5.051600076156788
221,17.541218386391076,23.64430170985247,183.1468011160425,357.59003488666417
324,17.267159117690735,15.32189791091157,277.89497833774027,524.8069432198594
211,25.508818522932167,21.07512134425259,175.61960955098982,349.8671245385009
159,24.49329156164866,16.689075088850796,229.1347010454014,344.7737851288287
253,16.065631532756576,15.93795010236508,316.1653730350588,407.7922139140227
72,15.839213537824785,19.689550308961834,114.60410020591144,7.446758396500407
210,20.16370560287503,26.527020985744635,399.10859186357754,1046.7748789883667
198,16.253412846447915,15.133020344151545,131.87290888303988,12.881562421254955
293,20.186706255063072,19.77216009315416,307.4854231661283,768.6596083518191
125,24.98103002354355,15.203711900213554,333.8644420795425,260.82213787793796
232,20.49888529993525,17.1673582525521,264.4706298343473,409.47387663781774
350,23.41778729864886,17.537868651782887,153.94192695258494,441.0623871012062
364,17.250933352796505,20.590286826725674,105.94608087006019,345.83418169040146
97,17.455239334777755,24.16982783147315,104.95974560406822,130.19317704979773
121,21.719181144141782,18.349150087474264,150.46773429378285,126.89789823049027
295,25.0815874719026,24.14294760910309,186.7181360145107,715.7422841995566
360,20.90443172312498,14.210230923387558,80.30608235381887,172.71357903082813
207,16.57765655355137,14.722151172038286,83.15546513645324,60.45130101629174
180,16.831812245785866,16.2032618002752,339.4441522359169,342.7128961242864
346,22.021193240710225,19.82117530045155,129.33244874705838,423.53909324731103
76,15.344111940393033,18.781866925234418,207.64087983473485,80.03186350075522
32,14.851202385222765,23.40963883433131,94.98216608701263,-57.79367119583899
132,15.336306803297097,26.90677432270747,148.17717062793076,217.74063403978
302,19.100478461091097,24.375849225828283,186.0128419816341,526.8538611308055
51,18.60681290334221,24.62899438194075,305.2988245786747,67.6448797098796
145,14.027905701989782,26.841287377421715,271.3130856917089,196.88231296514255
133,16.10173678729056,20.01578393971268,72.3263142843147,18.165146360007128
288,18.517657294936217,26.565288065914537,250.84517749972576,825.0746071787538
337,19.58948794957888,21.593031883453175,270.497078052997,879.8200599350835
327,19.22986415282616,22.79787262970727,258.17493300600995,777.0949844633251
159,18.155034357131058,14.3859396101636,50.84063234862318,-11.337716795414813
324,24.55497788548203,20.087643996890286,204.14934755904144,757.6200337643684
331,19.408264082709344,26.67348339010919,347.57040926207577,1251.7011484469265
77,22.37814981927189,26.115659086762534,377.45300771098255,298.58873954093025
56,24.82241755959807,19.026194635878603,213.34800121340558,16.617652147828366
44,25.098346379093332,21.42879780637808,270.07904731488225,-8.90665941041155
292,25.14121203755289,25.031611945381584,59.743623153831635,198.48501099916678
327,20.43041439383535,18.08158142311664,325.85660920964085,892.8981241485628
294,22.597175940166412,16.830789864394454,130.7087827107262,304.00059515435447
163,18.090723531351234,15.926345135542448,84.87619499483979,106.13662756054043
105,25.20397379538707,15.644918038274097,66.62309414614346,0.27008205040475275
59,16.773026182222917,25.591683302489173,282.8564908749088,105.52774985381443
155,24.240162179605502,21.533907655846786,201.46600732066096,408.34263328850426
113,20.10723532638923,20.96945319213045,341.2044245123409,353.88007820904176
83,17.884232055496806,16.247067159731888,73.21282651755766,20.310864237718697
312,18.935557446056045,19.162633310822905,113.45903469168789,247.47010995257173
292,21.64750344688607,26.87590132770289,57.39433137797006,161.15869587540226
251,26.089784887534705,20.269125852669745,366.92381585609996,1117.4229043470261
357,15.26805882103155,14.704860564940097,275.6614906624207,508.54937658688215
31,25.953205897064883,19.175689918562707,78.83678591498389,-60.59679993326621
335,24.604210750833833,14.703359877793732,159.24523537697488,459.53308677121095
175,21.635204737106264,22.464827921484158,296.13120928086664,537.5643799976497
47,15.69454645368599,19.45133404771137,71.19091320739625,-69.58347964203269
45,24.561918460075105,15.978385589350431,149.80360801492762,-58.51981448125418
337,22.978214372295817,25.01191411743865,312.8253489542385,1295.7926001609703
188,20.465142890390688,21.666831684290027,257.10281429535985,469.4145051252536
327,25.51627440300191,20.307548311059474,220.4347535649458,792.2631518612309
238,22.637907297897257,24.29625120352842,145.89342891420108,459.8070912334048
234,17.7522293959943,21.461985792469918,179.5385753091373,386.40515297577457
142,14.567059699214086,14.848351776560252,126.81152540545963,6.016566115444064
207,23.871342442800557,17.352424917442903,236.73449677010728,376.66010595153296
238,17.32109996734178,21.455925372300896,107.38446470643198,89.80190163362482
153,17.646754931856503,15.371557292828381,287.0072611582052,288.1205252355802
44,19.846279027795262,17.250809218929138,288.63575124455855,121.8296657520658
327,23.74957951371244,21.883704997724266,98.2945871094501,351.6952458833482
74,26.01615786901335,26.032765737288592,96.17053424462213,-4.73483896710448
123,16.81153449568697,23.519633382704015,314.4759678580913,350.4477543297523
136,25.466211388093015,20.59836097660806,264.49024448136083,335.48556663126107
307,21.856842815937757,16.7548478855432,64.46019438687794,82.27345123059962
157,25.122528313603567,16.503719298030447,253.74227289288035,365.41190081096624
67,25.026701685763783,24.08962640520035,185.85072788396997,169.17402666694682
126,19.100994021070505,26.044910008311103,119.6362910387548,39.7690051452237
227,22.815739572336042,15.56641917842937,86.95590069647413,113.75571297400583
221,26.305882130618876,22.778826664541253,79.02635794902645,145.6660955027857
36,22.740998431568975,23.46222182995828,279.43145542841273,41.34262817383947
73,19.9560712155005,20.633446274846794,55.26838854609455,51.51377352883177
361,18.83549783049623,18.305193019887717,263.58650099049225,769.7886585266008
36,15.863076663973157,23.20904660899071,168.84143126785762,32.88359320359541
223,26.98435717950006,19.946028083748214,89.69770447325374,288.70975456651195
345,22.55164009112006,19.96011904388551,252.51278033579374,969.4046481000021
30,17.595241113608374,15.323086982543783,302.87215080064345,33.69279516048033
91,14.967833196272943,22.186984309333894,98.13870623959136,24.39528920121409
118,23.800954669615667,15.185120792188464,272.6029299641259,224.2125008674829
47,25.11593053316085,17.628578706226378,123.6748847268483,-23.716863215708464
137,19.561356098730407,16.341062952163714,311.63533125522963,276.8084057481859
164,26.429057073936406,26.28660692729215,269.56713467487646,679.6872614711411
339,18.27024191126363,15.042864010834489,347.7978771364603,675.0046662046323
96,23.828794476828843,20.01248372482485,197.96939806638895,183.0673599354352
122,17.41877171811055,21.967994135840826,152.25178369415528,143.04439480118324
167,18.36718361797336,20.058537316655485,212.86593302851816,296.7439359797131
218,21.87007451452568,22.60377598393125,386.42375192770265,908.1038748667506
88,14.476660445943535,14.409898497250374,333.2887456352391,12.657874332083082
216,16.740651718622093,26.055685861729394,338.1216361697865,688.4049048462662
264,16.29249489121149,18.611990860055343,293.8905795175283,441.94711057899735
98,18.263840715474764,19.62697175612168,185.21589444348157,50.839647042718724
127,24.10704249856765,20.991812336249176,207.64984894394274,258.59761448828147
37,25.798820002926853,22.376025747355904,76.16303914644732,-110.24261980901457
340,14.164743229396155,15.632307463113298,247.8628910317791,439.9967121931705
163,17.344149602196094,18.771145167344695,111.1652080290422,115.84582404459582
85,14.330056285686943,21.750019328880427,166.17564244874023,3.8685951579118267
143,25.196163360388375,20.8629450812653,223.2328904529471,350.9157469180618
117,16.58353608585829,14.671461644435427,262.4387863791449,238.13011282782657
167,24.01907090143419,23.75094840634967,67.6182627100029,54.64715629245002
137,14.43296487754545,19.030722885845854,100.22673312450831,-24.990752058317938
52,19.178993597825688,14.252849485332355,348.5625992180851,38.39950383854371
173,18.662122759701745,24.35617406323617,350.65413304759767,648.240651084018
173,18.281342632030295,14.074832091647686,68.1651083734879,-26.75826884110066
85,21.4122964632527,16.6277995132794,75.93243480874492,-24.243266257741602
137,19.08701575393593,23.419010105414394,162.51286401799052,206.90559075386793
35,19.24199742971729,21.71034757203406,200.40961398681364,67.71207164811013
59,16.45964505315756,21.25436216764748,302.2953994614817,68.01596263299137
336,19.388573517659317,20.587889422726988,363.2421799986845,1079.2360383307087
156,23.6341847025571,26.455996357274017,85.81715595352108,138.0317438082585
331,18.20013201815718,14.775179512404401,253.6005980075062,480.2533107721641
150,25.142106712489422,20.008644434358818,149.23216447990666,158.37527709852668
128,16.159708328795293,26.593198646123092,63.60535347202042,-44.549257701051374
195,25.006232084574542,17.41210005808942,119.03329844173585,221.01290748411162
354,22.004969502013452,14.42769684446937,296.45984909800984,660.6277853684669
348,19.509105157240036,20.18092860343195,357.8668367964823,1147.4375432644956
270,14.458077445204768,24.022522423682197,126.62411479614568,267.5935197288902
79,15.645381197299479,16.614255371201605,81.04323489531524,43.33801552714066
297,19.385359069421472,17.227621413968592,256.0871002993681,559.0095104143439
354,25.413065007394255,16.09513844599697,99.88279645935305,277.22255975537416
102,26.43880954761231,18.670106209636952,246.97141391921545,262.81321686043924
329,26.085796230505625,25.500425417119253,105.48793570641794,396.3860973609497
81,17.563074166525354,16.639735918162906,177.8172009674052,11.777028330636057
294,17.334963950184083,17.411917069555646,175.34301698581942,337.64210433817647
256,23.613678356366485,25.502459911809318,106.01858070261144,270.14114782799584
222,26.227187186727313,26.075633089279428,357.0895792935553,1175.586409719975
268,15.733499445145982,14.694660591773623,324.5762301334428,387.5085609205703
39,18.908589633707308,21.03031657661399,57.12010330091847,38.79562178550587
331,24.873208324070614,17.8540816763677,209.77591272535872,658.4697657377739
257,20.39582788768816,16.195739294138527,244.67815036724198,463.9540427047525
322,24.950719882644915,20.73600659232786,343.58913762864194,1247.8508514154273
81,15.51778359720082,24.12625078604788,101.60001223609662,75.85056860812554
269,24.101375710016118,16.230853411015943,139.81015124318242,336.9077966532444
128,19.064866466639568,18.198699543499824,255.57407085992932,223.6037639232287
110,23.009705536422693,21.394991232422967,250.2303663449452,239.48998975070714
42,17.81098706185849,25.59770679175488,130.1442484796646,53.405851146010086
157,22.994690739824257,25.58062281209791,194.9260337024254,374.8578894098006
333,23.127356386045886,22.5728427249226,387.6914862464723,1483.295167030035
40,19.451382511351937,23.571883490834757,296.4669445838,49.48746913842977
110,26.599429101370816,15.420481145870447,340.86707636266647,231.89505455015575
290,14.006356582612874,22.807887870737822,120.29350769316034,196.49170759407934
35,22.764696384082182,18.358806886015934,375.04498443267994,21.13347880006728
251,25.813352769103865,23.274135318567193,237.84066687060064,830.1772600990305
327,25.14728603278688,15.664210117284176,367.5385748957981,1068.3718340159774
110,21.341330075416195,21.581170386035993,356.7817404080797,284.3398881938752
32,25.644785656198067,18.66804527004259,308.3518684737318,62.04562472230007
89,15.403122667223307,19.559305781762056,125.23244767083054,37.84797147651328
250,21.065239332060163,15.413187560168238,77.38654424297391,119.91911742632702
